Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7021,Annual value,,135.856912797089000,X
LKA,2015-01-01,2015-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7001,January,,131.550752631579000,X
LKA,2015-02-01,2015-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7002,February,,132.729282352941000,X
LKA,2015-03-01,2015-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7003,March,,132.898952380952010,X
LKA,2015-04-01,2015-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7004,April,,132.899257894736990,X
LKA,2015-05-01,2015-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7005,May,,133.496026315789010,X
LKA,2015-06-01,2015-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7006,June,,133.895223809524000,X
LKA,2015-07-01,2015-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7007,July,,133.686004545455010,X
LKA,2015-08-01,2015-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7008,August,,133.882933333333000,X
LKA,2015-09-01,2015-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7009,September,,138.876928571429000,X
LKA,2015-10-01,2015-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7010,October,,140.894499999999990,X
LKA,2015-11-01,2015-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7011,November,,142.024763157894990,X
LKA,2015-12-01,2015-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7012,December,,143.448328571428990,X
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7021,Annual value,,145.581667492026010,X
LKA,2016-01-01,2016-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7001,January,,143.940255000000010,X
LKA,2016-02-01,2016-02-29,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7002,February,,143.928363157895010,X
LKA,2016-03-01,2016-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7003,March,,143.959374999999990,X
LKA,2016-04-01,2016-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7004,April,,143.900133333333000,X
LKA,2016-05-01,2016-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7005,May,,145.650219999999990,X
LKA,2016-06-01,2016-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7006,June,,145.283572727273000,X
LKA,2016-07-01,2016-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7007,July,,145.406994736841990,X
LKA,2016-08-01,2016-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7008,August,,145.600954545455010,X
LKA,2016-09-01,2016-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7009,September,,145.784879999999990,X
LKA,2016-10-01,2016-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7010,October,,146.872300000000000,X
LKA,2016-11-01,2016-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7011,November,,147.770966666666990,X
LKA,2016-12-01,2016-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7012,December,,148.881994736841990,X
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7021,Annual value,,152.446413948767000,X
LKA,2017-01-01,2017-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7001,January,,150.094580952380990,X
LKA,2017-02-01,2017-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7002,February,,150.817305555556000,X
LKA,2017-03-01,2017-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7003,March,,151.427495652174000,X
LKA,2017-04-01,2017-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7004,April,,151.759517647059000,X
LKA,2017-05-01,2017-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7005,May,,152.334425000000010,X
LKA,2017-06-01,2017-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7006,June,,152.830720000000010,X
LKA,2017-07-01,2017-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7007,July,,153.666004761904990,X
LKA,2017-08-01,2017-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7008,August,,153.192954545455000,X
LKA,2017-09-01,2017-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7009,September,,152.897384210526010,X
LKA,2017-10-01,2017-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7010,October,,153.526154999999990,X
LKA,2017-11-01,2017-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7011,November,,153.659871428570990,X
LKA,2017-12-01,2017-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7012,December,,153.150552631578990,X
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7021,Annual value,,162.464858736778010,X
LKA,2018-01-01,2018-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7001,January,,153.801584999999990,X
LKA,2018-02-01,2018-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7002,February,,154.857866666667010,X
LKA,2018-03-01,2018-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7003,March,,155.728835000000000,X
LKA,2018-04-01,2018-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7004,April,,156.135400000000000,X
LKA,2018-05-01,2018-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7005,May,,157.899366666666990,X
LKA,2018-06-01,2018-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7006,June,,159.071057894737010,X
LKA,2018-07-01,2018-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7007,July,,159.337457142857010,X
LKA,2018-08-01,2018-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7008,August,,160.353863636364000,X
LKA,2018-09-01,2018-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7009,September,,164.415257894737010,X
LKA,2018-10-01,2018-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7010,October,,171.224877272727010,X
LKA,2018-11-01,2018-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7011,November,,176.849642105263000,X
LKA,2018-12-01,2018-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7012,December,,180.097970000000000,X
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7021,Annual value,,178.744925045847990,X
LKA,2019-01-01,2019-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7001,January,,182.127736363635990,X
LKA,2019-02-01,2019-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7002,February,,178.733061111111000,X
LKA,2019-03-01,2019-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7003,March,,178.429757894737010,X
LKA,2019-04-01,2019-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7004,April,,174.801185000000000,X
LKA,2019-05-01,2019-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7005,May,,176.444685714286010,X
LKA,2019-06-01,2019-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7006,June,,176.588863157894990,X
LKA,2019-07-01,2019-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7007,July,,175.990172727273010,X
LKA,2019-08-01,2019-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7008,August,,177.970490000000010,X
LKA,2019-09-01,2019-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7009,September,,180.775180000000010,X
LKA,2019-10-01,2019-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7010,October,,181.451121739130000,X
LKA,2019-11-01,2019-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7011,November,,180.372936842104990,X
LKA,2019-12-01,2019-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7012,December,,181.253909999999990,X
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7021,Annual value,,185.592557772213010,X
LKA,2020-01-01,2020-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7001,January,,181.403642857143010,X
LKA,2020-02-01,2020-02-29,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7002,February,,181.562800000000010,X
LKA,2020-03-01,2020-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7003,March,,185.056680000000000,X
LKA,2020-04-01,2020-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7004,April,,193.085405555556010,X
LKA,2020-05-01,2020-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7005,May,,187.865047058823990,X
LKA,2020-06-01,2020-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7006,June,,185.954523809524010,X
LKA,2020-07-01,2020-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7007,July,,185.848695652174000,X
LKA,2020-08-01,2020-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7008,August,,184.893855000000000,X
LKA,2020-09-01,2020-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7009,September,,185.031728571429000,X
LKA,2020-10-01,2020-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7010,October,,184.437909999999990,X
LKA,2020-11-01,2020-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7011,November,,184.788199999999990,X
LKA,2020-12-01,2020-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7012,December,,187.182204761905010,X
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7021,Annual value,,198.764316844656010,X
LKA,2021-01-01,2021-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7001,January,,190.491805263158000,X
LKA,2021-02-01,2021-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7002,February,,194.066505555556010,X
LKA,2021-03-01,2021-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7003,March,,196.982536363636000,X
LKA,2021-04-01,2021-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7004,April,,197.423044444444000,X
LKA,2021-05-01,2021-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7005,May,,199.584716666666990,X
LKA,2021-06-01,2021-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7006,June,,199.816061904761990,X
LKA,2021-07-01,2021-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7007,July,,199.977769999999990,X
LKA,2021-08-01,2021-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7008,August,,200.496527272727010,X
LKA,2021-09-01,2021-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7009,September,,201.985842857143010,X
LKA,2021-10-01,2021-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7010,October,,201.089857894737010,X
LKA,2021-11-01,2021-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7011,November,,201.858160000000000,X
LKA,2021-12-01,2021-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7012,December,,201.398973913042990,X
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7021,Annual value,,314.503289107768980,X
LKA,2022-01-01,2022-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7001,January,,201.464673684210000,X
LKA,2022-02-01,2022-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7002,February,,201.736200000000000,X
LKA,2022-03-01,2022-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7003,March,,255.808061904762010,X
LKA,2022-04-01,2022-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7004,April,,319.440433333332980,X
LKA,2022-05-01,2022-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7005,May,,358.939031578946980,X
LKA,2022-06-01,2022-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7006,June,,360.242809523810020,X
LKA,2022-07-01,2022-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7007,July,,360.872410000000000,X
LKA,2022-08-01,2022-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7008,August,,360.998277272727020,X
LKA,2022-09-01,2022-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7009,September,,362.382572727272990,X
LKA,2022-10-01,2022-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7010,October,,363.148421052631990,X
LKA,1970-01-01,1970-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1970,1970,7021,Annual value,,5.952370005000000,X
LKA,1971-01-01,1971-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1971,1971,7021,Annual value,,5.934948621000000,X
LKA,1972-01-01,1972-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7021,Annual value,,5.970317182000000,X
LKA,1973-01-01,1973-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7021,Annual value,,6.402499999000000,X
LKA,1974-01-01,1974-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7021,Annual value,,6.650749999000000,X
LKA,1975-01-01,1975-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7021,Annual value,,7.007166666000000,X
LKA,1976-01-01,1976-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1976,1976,7021,Annual value,,8.411999999000001,X
LKA,1977-01-01,1977-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1977,1977,7021,Annual value,,8.872833333000001,X
LKA,1978-01-01,1978-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1978,1978,7021,Annual value,,15.610666670000000,X
LKA,1979-01-01,1979-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1979,1979,7021,Annual value,,15.571833330000000,X
LKA,1980-01-01,1980-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1980,1980,7021,Annual value,,16.534416669999999,X
LKA,1981-01-01,1981-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1981,1981,7021,Annual value,,19.245750000000001,X
LKA,1982-01-01,1982-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1982,1982,7021,Annual value,,20.812249999999999,X
LKA,1983-01-01,1983-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1983,1983,7021,Annual value,,23.528583330000000,X
LKA,1984-01-01,1984-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1984,1984,7021,Annual value,,25.438166670000001,X
LKA,1985-01-01,1985-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1985,1985,7021,Annual value,,27.162583330000000,X
LKA,1986-01-01,1986-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1986,1986,7021,Annual value,,28.017333330000000,X
LKA,1987-01-01,1987-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1987,1987,7021,Annual value,,29.444749999999999,X
LKA,1988-01-01,1988-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1988,1988,7021,Annual value,,31.806750000000001,X
LKA,1989-01-01,1989-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1989,1989,7021,Annual value,,36.047083330000000,X
LKA,1990-01-01,1990-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1990,1990,7021,Annual value,,40.062916670000000,X
LKA,1991-01-01,1991-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1991,1991,7021,Annual value,,41.371499999999997,X
LKA,1992-01-01,1992-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1992,1992,7021,Annual value,,43.829625000000000,X
LKA,1993-01-01,1993-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1993,1993,7021,Annual value,,48.322167499999999,X
LKA,1994-01-01,1994-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1994,1994,7021,Annual value,,49.415141669999997,X
LKA,1995-01-01,1995-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1995,1995,7021,Annual value,,51.251589170000003,X
LKA,1996-01-01,1996-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1996,1996,7021,Annual value,,55.271444170000002,X
LKA,1997-01-01,1997-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1997,1997,7021,Annual value,,58.994605000000000,X
LKA,1998-01-01,1998-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1998,1998,7021,Annual value,,64.450118329999995,X
LKA,1999-01-01,1999-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,1999,1999,7021,Annual value,,70.635450000000006,X
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2000,2000,7021,Annual value,,77.005116670000007,X
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2001,2001,7021,Annual value,,89.383013329999997,X
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2002,2002,7021,Annual value,,95.662064999999998,X
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2003,2003,7021,Annual value,,96.520950830000004,X
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2004,2004,7021,Annual value,,101.194457500000000,X
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2005,2005,7021,Annual value,,100.498051700000000,X
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2006,2006,7021,Annual value,,103.914445800000000,X
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2007,2007,7021,Annual value,,110.623233300000000,X
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2008,2008,7021,Annual value,,108.333762699999990,X
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2009,2009,7021,Annual value,,114.944783300000000,X
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2010,2010,7021,Annual value,,113.064480399999990,X
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2011,2011,7021,Annual value,,110.565207900000000,X
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2012,2012,7021,Annual value,,127.603353500000000,X
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2013,2013,7021,Annual value,,129.069030900000000,X
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2014,2014,7021,Annual value,,130.564685200000010,X
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2015,2015,7021,Annual value,,135.856912800000000,X
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2016,2016,7021,Annual value,,145.581667500000010,X
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2017,2017,7021,Annual value,,152.446413900000010,X
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2018,2018,7021,Annual value,,162.464858700000010,X
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2019,2019,7021,Annual value,,178.744924999999990,X
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2020,2020,7021,Annual value,,185.592557800000010,X
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2021,2021,7021,Annual value,,197.040833300000000,X
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,SLC,Standard local currency units per USD,LKR,Sri Lanka Rupee,2022,2022,7021,Annual value,,314.503289100000020,X
